SG_UF,SG_UE,NM_UE,n_candidates_2016,top1_share_2016,margin_2016,hhi_2016,enp_2016,winner_party_2016,winner_sq_2016,winner_name_2016,winner_elected_2016
AM,02658,NOVA OLINDA DO NORTE,4,0.4972844794614855,0.06563145414212501,0.43618255674820705,2.2926180438188983,PMDB,40000008380,ADENILSON LIMA REIS,1
AM,02674,NOVO ARIPUANÃ,7,0.25188743994509266,0.02087622969572181,0.18563100028939095,5.387031252544252,PSDB,40000012094,JOCIONE DOS SANTOS SOUZA,1
AM,02690,PARINTINS,5,0.631976328946026,0.37132945617794105,0.4736048732911144,2.11146475974989,PSDB,40000009717,FRANK LUIZ DA CUNHA GARCIA,1
AM,02712,PAUINI,5,0.36408686780352717,0.024777729193995013,0.28292902895039,3.53445527915534,PMDB,40000006762,ELIANA OLIVEIRA AMORIM,1
AM,02739,SANTO ANTÔNIO DO IÇÁ,3,0.5285241074714759,0.05750828119249174,0.5011938524447485,1.9952359653298817,PSD,40000004848,ABRAÃO MAGALHÃES LASMAR,1
AM,02755,SÃO PAULO DE OLIVENÇA,3,0.5772098803790585,0.2104241106105328,0.4708395341142888,2.1238658344209176,PROS,40000001315,PAULO DE OLIVEIRA MAFRA,1
AM,02771,SILVES,5,0.36707583655624687,0.10240457373465617,0.2781879190740674,3.5946924055093508,PMDB,40000002682,ARISTIDES QUEIROZ DE OLIVEIRA NETO,1
AM,02798,TAPAUÁ,4,0.4026184808483012,0.07725600519368098,0.32101265540616697,3.115141983217865,PMDB,40000001618,JOSÉ BEZERRA GUEDES,1
AM,02810,TEFÉ,5,0.3234828318226236,0.013815412609091249,0.26843089854055796,3.725353546990818,PMN,40000002809,NORMANDO BESSA DE SA,1
AM,02836,SÃO GABRIEL DA CACHOEIRA,8,0.30188311688311686,0.13032467532467532,0.18025156856130883,5.547801930277632,PT,40000009097,CLOVIS MOREIRA SALDANHA,1
AM,02852,URUCARÁ,3,0.5790986551688738,0.1721589159223899,0.5011501302268957,1.9954100372023251,PMDB,40000003176,ENRICO DE SOUZA FALABELLA,1
AM,02879,URUCURITUBA,4,0.6459540459540459,0.3066933066933067,0.532468889751607,1.8780439932678377,PT,40000002580,JOSE CLAUDENOR DE CASTRO PONTES,1
AM,02895,ALVARÃES,3,0.45619644455812763,0.14106663256170865,0.35971367537773224,2.779988831255605,PROS,40000003283,EDY RUBEM TOMAS BARBOZA,1
AM,02917,AMATURÁ,2,0.5592684578911719,0.11853691578234365,0.5070255002015953,1.9722873891005406,PMDB,40000006045,JOAQUIM FRANCISCO DA SILVA CORADO,1
AM,02933,ANAMÃ,6,0.28897564287532884,0.020198591190698445,0.2445932427574485,4.0884203861332855,PMN,40000616429,FRANCISCO NUNES BASTOS,1
AM,02950,BERURI,4,0.6532051282051282,0.34294871794871795,0.5236117503104682,1.9098119922004502,PMDB,40000001958,MARIA LUCIR SANTOS DE OLIVEIRA,1
AM,02976,BOA VISTA DO RAMOS,5,0.29949477147221243,0.020914111150276138,0.2626167735186493,3.8078298906866532,DEM,40000005597,ERALDO TRINDADE DA SILVA,1
AM,02992,CAAPIRANGA,4,0.29876149228782006,0.05045209330597977,0.2542303829076522,3.9334401677837403,DEM,40000630632,FRANCISCO ANDRADE BRAZ,1
AM,98353,IRANDUBA,5,0.576314922587021,0.28434171516415946,0.43326746763093715,2.3080431251113755,DEM,40000010903,FRANCISCO GOMES DA SILVA,1
AM,98370,ITAMARATI,2,0.5041224970553593,0.008244994110718495,0.500033989963943,1.999864049386141,DEM,40000006435,ANTONIO MAIA DA SILVA,1
AM,98396,MANAQUIRI,4,0.6291057969665953,0.28956918209732946,0.5115630261643731,1.954793346770696,PMDB,40000006406,JAIR AGUIAR SOUTO,1
AM,98418,PRESIDENTE FIGUEIREDO,4,0.4917836357411845,0.11035033664270222,0.40146807724827377,2.4908580698474445,PDT,40000007474,ROMEIRO JOSE COSTEIRA DE MENDONCA,1
AM,98434,RIO PRETO DA EVA,5,0.4697072262650195,0.2330343543746827,0.3114518124080855,3.2107695642166676,PROS,40000004283,ANDERSON JOSÉ DE SOUZA,1
AM,98450,SÃO SEBASTIÃO DO UATUMÃ,3,0.5345794392523364,0.1901201602136181,0.4190590034598869,2.3862988069548106,PMDB,40000006125,FERNANDO FALABELLA,1
AM,98477,TABATINGA,6,0.4278989419131937,0.1594903908443101,0.32488663122504774,3.077996765300274,PSD,40000010579,SAUL NUNES BEMERGUY,1
AM,98493,UARINI,3,0.3551094289945697,0.001974658548625996,0.3359283198188656,2.976825533909155,PMN,40000002842,ANTONIO WALDETRUDES UCHOA DE BRITO,1
AM,98515,TONANTINS,4,0.4511389675158377,0.0040436716538617135,0.4091263145680043,2.4442329040993074,PP,40000006318,LAZARO DE SOUZA MARTINS,1
AP,06009,PRACUÚBA,2,0.5037349788892498,0.007469957778499514,0.5000279001346064,1.999888405688567,PR,30000001594,BELIZE CONCEIÇÃO COSTA RAMOS,1
AP,06017,AMAPÁ,3,0.437402496099844,0.078393135725429,0.3616567966150784,2.765052418092196,PMN,30000001846,CARLOS SAMPAIO DUARTE,1
AP,06025,PORTO GRANDE,5,0.3222811671087533,0.07597574838954149,0.25239673401039386,3.9620164021568494,PDT,30000001918,JOSE MARIA BESSA DE OLIVEIRA,1
AP,06033,CALÇOENE,8,0.2121113638825696,0.022316108763947573,0.1745315744927487,5.729622292736191,PPS,30000002945,JONES FABIO NUNES CAVALCANTE,1
AP,06041,ITAUBAL,5,0.3670496512105047,0.07263028313500203,0.27221004184396314,3.6736337617302977,PMDB,30000002534,VICTOR HUGO LOPES RODRIGUES,1
AP,06050,MACAPÁ,7,0.44586354454229726,0.1821952671319232,0.29183031097970685,3.4266488516661915,REDE,30000002139,CLÉCIO LUÍS VILHENA VIEIRA,0
AP,06068,CUTIAS,5,0.3275482093663912,0.06887052341597794,0.24918273645546374,4.013119103773585,PROS,30000000911,RAIMUNDO BARBOSA AMANAJÁS FILHO,1
AP,06076,MAZAGÃO,3,0.5027541311967952,0.1252712401936238,0.409598220287088,2.4414168579616837,PPL,30000001520,JOÃO DA SILVA COSTA,1
AP,06084,PEDRA BRANCA DO AMAPARI,4,0.32505269497139416,0.014604034929238174,0.2755227313054689,3.6294646008401807,PMDB,30000000676,ELIZABETH PELAES DOS SANTOS,1
AP,06092,OIAPOQUE,4,0.402632017324671,0.11052806929868403,0.30495906192053623,3.27912865976933,PSDB,30000001430,MARIA ORLANDA MARQUES GARCIA,1
AP,06106,SERRA DO NAVIO,2,0.5934676858929813,0.18693537178596248,0.5174724166123781,1.9324701527986328,PT do B,30000000746,ELSON BELO LOBATO,1
AP,06114,FERREIRA GOMES,5,0.43193761654517715,0.15867096117986101,0.3172565443828547,3.1520232370470285,PEN,30000001122,JOÃO ÁLVARO ROCHA RODRIGUES,1
AP,06122,VITÓRIA DO JARI,3,0.5253391348861018,0.08932684924494494,0.46758163256816443,2.138663990087804,PT,30000001449,RAIMUNDO DE ALCIMAR NEY DE SOUZA,1
AP,06130,LARANJAL DO JARI,5,0.3731001797679359,0.041292150133464045,0.2822053311624947,3.543519166986243,PRB,30000002246,MARCIO CLAY DA COSTA SERRÃO,1
AP,06157,SANTANA,6,0.26986198570915854,0.04251362197787856,0.20747683669766553,4.8198151461948315,PSDC,30000001343,OFIRNEY DA CONCEIÇÃO SADALA,1
AP,06173,TARTARUGALZINHO,4,0.55264253017062,0.2850603412401165,0.3932899838273011,2.5426531087023903,PMDB,30000001451,RILDO GOMES DE OLIVEIRA,1
BA,30007,LUÍS EDUARDO MAGALHÃES,4,0.5154145219581645,0.03734530719526885,0.4942326558146017,2.023338579988781,PDT,50000029276,OZIEL ALVES DE OLIVEIRA,1
BA,30058,EUNÁPOLIS,4,0.46133383643052545,0.08557683237430436,0.3674855316771352,2.721195567717148,PSD,50000012445,JOSÉ ROBÉRIO BATISTA DE OLIVEIRA,1
BA,30660,IUIU,2,0.6052399175743303,0.21047983514866053,0.5221508805021037,1.9151552498358204,PSD,50000018130,REINALDO BARBOSA DE GÓES,1
BA,30678,JABORANDI,2,0.6027576197387519,0.20551523947750366,0.5211182568287479,1.9189502323051872,PSDB,50000018117,ASSUERO ALVES DE OLIVEIRA,1
BA,30694,JUSSARI,4,0.47607328411266064,0.035001367240907855,0.42556784614281407,2.349801586430041,PSD,50000006545,ANTONIO CARLOS BANDEIRA VALETE,1
BA,30716,AMÉRICA DOURADA,3,0.5096678235002479,0.023004462072384713,0.49661597787177847,2.0136283256238494,PSD,50000017534,ROSA MARIA DOURADO LOPES,1
BA,30732,ARATACA,5,0.5071760236386661,0.0382017728999578,0.47736477980585373,2.094834060457297,PP,50000006616,KATIANA PINTO DE OLIVEIRA,1
BA,30759,BARRO ALTO,2,0.5869275825346113,0.1738551650692226,0.5151128092106233,1.9413223319614874,PMDB,50000020477,ORLANDO AMORIM SANTOS,1
BA,30775,BARROCAS,2,0.5201983769161407,0.04039675383228136,0.500815948860093,1.996741522062346,PMDB,50000013475,JOSÉ JAILSON LIMA FERREIRA,1
BA,30791,BURITIRAMA,2,0.5139168650430325,0.02783373008606488,0.500387358265252,1.9984517663811694,PP,50000037624,JUDISNEI ALVES DE SOUZA,1
BA,30813,CAPELA DO ALTO ALEGRE,3,0.5517335891462245,0.12923119090037005,0.48358201426133457,2.067901556528084,PC do B,50000027496,CLAUDINEI XAVIER NOVATO,1
BA,30830,CAPIM GROSSO,4,0.5416318740307766,0.10145532625551718,0.48732130995272005,2.0520342114672148,PSD,50000027115,LYDIA FONTOURA PINHEIRO,1
BA,30856,CANUDOS,3,0.5005636978579482,0.04509582863585121,0.45994821860037705,2.1741577846371514,PSD,50000018079,GENARIO RABELO DE ALCANTARA NETO,1
BA,30872,DIAS D ÁVILA,3,0.45456115604939695,0.15296928524137138,0.3570448474372459,2.8007686070186453,PT,50000010067,JUSSARA MÁRCIA DO NASCIMENTO,1
BA,30899,FÁTIMA,2,0.5110878295791863,0.022175659158372607,0.5002458799295542,1.999016963699576,PP,50000021672,MANOEL MISSIAS VIEIRA,1
BA,30910,FILADÉLFIA,3,0.43776223776223777,0.1131002331002331,0.3534834346694487,2.8289868828934663,DEM,50000013721,LOURIVALDO PEREIRA MAIA,1
BA,30937,GAVIÃO,3,0.6364631809471667,0.29646865589926086,0.5212358973709513,1.9185171340728353,PSD,50000007988,RAUL SOARES MOURA JUNIOR,1
BA,30953,GUAJERU,2,0.5573959938366718,0.11479198767334364,0.5065886002169986,1.9739883597294674,PDT,50000001416,GILMAR ROCHA CANGUSSU,1
BA,30970,HELIÓPOLIS,2,0.5091178965224766,0.01823579304495332,0.5001662720739891,1.9993351328017395,PSL,50000019064,ILDEFONSO ANDRADE FONSECA,1
BA,30996,JOÃO DOURADO,2,0.5232650698313915,0.04653013966278308,0.5010825269485191,1.9956792468693274,PT,50000006320,CELSO LOULA DOURADO,1
BA,33014,ABAÍRA,2,0.5130104463437797,0.02602089268755936,0.5003385434281288,1.9986467425603105,PTB,50000027226,EDVAL LUZ SILVA,1
BA,33030,ABARÉ,2,0.5107612037640921,0.02152240752818413,0.5002316070129046,1.99907400088416,PT,50000026088,FERNANDO JOSE TEIXEIRA TOLENTINO,1
BA,33057,ACAJUTIBA,4,0.5227431770468859,0.23804525309073937,0.3735800766651274,2.676802277377302,PMDB,50000019526,ALEXSANDRO MENEZES DE FREITAS,1
BA,33065,ADUSTINA,3,0.5185929648241207,0.09726409826912347,0.45006606330242943,2.2218960315788867,PSL,50000018046,PAULO SERGIO OLIVEIRA DOS SANTOS,1
BA,33073,ÁGUA FRIA,3,0.511295681063123,0.17120708748615726,0.3991701587792139,2.505197289943492,DEM,50000020422,MANOEL ALVES DOS SANTOS,1
BA,33090,ÉRICO CARDOSO,2,0.5669494092699182,0.13389881853983643,0.508964446803182,1.9647737799389018,PSD,50000006582,ERICO CARDOSO DE AZEVEDO,1
BA,33111,AIQUARA,3,0.3649217809867629,0.03098676293622138,0.33536773000502484,2.9818014988651917,PP,50000014339,JOSITAN PIMENTEL SANTOS,1
BA,33138,ALAGOINHAS,6,0.342512702201715,0.09060237107765345,0.2538111992790225,3.9399364678966315,DEM,50000016075,JOAQUIM BELARMINO CARDOSO NETO,1
BA,33154,ALCOBAÇA,4,0.6783486539724228,0.42621470781352594,0.526670271744824,1.898721180307113,PSD,50000022809,LEONARDO COELHO BRITO,1
BA,33170,ALMADINA,2,0.5626755169772786,0.1253510339545571,0.5078564408567383,1.9690603870515662,PTN,50000008095,MILTON SILVA CERQUEIRA,1
BA,33197,AMARGOSA,2,0.5552911312073616,0.11058226241472319,0.5061142183803794,1.9758385828402705,PT,50000006509,JULIO PINHEIRO DOS SANTOS JUNIOR,1
BA,33219,AMÉLIA RODRIGUES,6,0.36850514031675463,0.019241455959988885,0.29350448987828964,3.4071029046767896,PRB,50000002161,PAULO CESAR BAHIA FALCÃO,1
BA,33235,ANAGÉ,3,0.5011033630505781,0.03265954629711354,0.4714715641730403,2.121018691241744,PDT,50000029918,ELEN ZITE PEREIRA DOS SANTOS,1
BA,33251,ANDARAÍ,3,0.5607128056361376,0.1784776902887139,0.4637574735291053,2.1562994821198074,PSD,50000006103,JOÃO LUCIO PASSOS CARNEIRO,1
BA,33260,ANDORINHA,4,0.49155033063923587,0.1490500682271439,0.37450646171666213,2.6701808973233776,PP,50000033141,RENATO BRANDÃO DE OLIVEIRA,1
BA,33278,ANGICAL,4,0.39049167005282404,0.0829947175944738,0.2926454188799147,3.417104576000023,DEM,50000027927,GILSON BEZERRA DE SOUZA,1
BA,33294,ANGUERA,2,0.5927477418510276,0.18549548370205526,0.5172042872369297,1.9334719852039879,PT,50000031764,FERNANDO BISPO RAMOS,1
BA,33316,ANTAS,2,0.5754874651810585,0.150974930362117,0.5113967147989231,1.9554290652672486,PSL,50000011934,MANOEL SIDONIO NASCIMENTO NILO,1
BA,33332,ANTÔNIO CARDOSO,4,0.6416503850132169,0.35857947362372145,0.4964158656034171,2.0144400477298454,PT,50000011033,ANTONIO MÁRIO RODRIGUES DE SOUSA,1
BA,33359,ANTÔNIO GONÇALVES,2,0.5324617441687713,0.06492348833754269,0.5021075296689576,1.9916052656276753,PMDB,50000009377,ROBERTO CARLOS DANTAS LIMA,1
BA,33375,APORÁ,2,0.5619966087325138,0.12399321746502756,0.5076871589886648,1.969716945356751,DEM,50000021495,IVONEI RAIMUNDO DOS SANTOS,1
BA,33383,ARAÇÁS,3,0.43930935998961446,0.06010645203167597,0.36972535606378226,2.704710357564677,PT,50000003027,MARIA DAS GRAÇAS TRINDADE LEAL,1
BA,33391,ARACATU,2,0.5049108419948508,0.009821683989701568,0.5000482327381968,1.999807087656594,PSD,50000002657,SÉRGIO SILVEIRA MAIA,1
BA,33405,APUAREMA,2,0.5401410052308392,0.08028201046167838,0.5032226006018845,1.987192146783431,PP,50000005481,RAIVAL PINHEIRO DE OLIVEIRA,1
BA,33413,ARACI,3,0.8300369740008217,0.6603087035624157,0.7177691191046267,1.3932056609616184,PDT,50000007643,ANTONIO CARVALHO DA SILVA NETO,1
BA,33430,ARAMARI,2,0.5234235471905482,0.046847094381096355,0.5010973251259757,1.9956203113808286,PMDB,50000004096,FIDEL CARLOS SOUZA DANTAS,1
BA,33456,ARATUÍPE,2,0.5572413793103448,0.11448275862068963,0.5065531510107015,1.9741265018384493,PMDB,50000031583,ANTONIO MIRANDA SILVA JUNIOR,1
BA,33472,AURELINO LEAL,3,0.6751214247166757,0.3510523475445224,0.560810360177877,1.7831339629368144,PP,50000022682,ELIZANGELA RAMOS ANDRADE GARCIA,1
BA,33499,BAIANÓPOLIS,2,0.5826974633945143,0.16539492678902867,0.513677740903774,1.9467458298671492,PSD,50000006008,JANDIRA SOARES SILVA XAVIER,1
BA,33510,BAIXA GRANDE,3,0.5180722891566265,0.1741897166129306,0.4057105806994346,2.464811241244992,PMDB,50000009380,HERALDO ALVES MIRANDA,1
BA,33529,BANZAÊ,2,0.5429929996037511,0.08598599920750227,0.5036967960298563,1.985321343875941,PT,50000010222,JAILMA DANTAS GAMA ALVES,1
BA,33537,BARRA,3,0.534058276218555,0.07738254776582304,0.4938568220247994,2.0248783764898244,PSDB,50000038159,DEONISIO FERREIRA DE ASSIS,1
BA,33553,BARRA DA ESTIVA,2,0.5619742007851934,0.12394840157038695,0.5076816031259269,1.9697385011446966,PTB,50000001951,JOÃO MACHADO RIBEIRO,1
BA,33570,BARRA DO CHOÇA,3,0.512905953150644,0.0979758293131745,0.44044715622961395,2.270419926332048,PSDB,50000004955,ADIODATO JOSÉ DE ARAÚJO,1
BA,33596,BARRA DO MENDES,2,0.6898712147580925,0.37974242951618514,0.5721021563874273,1.7479395748384496,PMDB,50000003295,ARMENIO SODRÉ NUNES,1
BA,33618,BARRA DO ROCHA,2,0.5281711358843025,0.05634227176860501,0.5015872257940237,1.9936711873333253,PSB,50000009444,LUÍS SÉRGIO ALVES DE SOUZA,1
BA,33634,BARREIRAS,3,0.49673292334724356,0.23334889084120358,0.3736586205853368,2.676239607247649,DEM,50000013028,JOÃO BARBOSA DE SOUZA SOBRINHO,1
BA,33650,BARRO PRETO,3,0.5262045646661031,0.06804733727810647,0.4870438424310587,2.053203249646977,PMDB,50000007697,ANA PAULA SILVA SIMÕES,1
BA,33677,BELMONTE,3,0.40416047548291234,0.041522205712398896,0.34923502986010213,2.8634011897391387,PTN,50000031821,JANIO NATAL ANDRADE BORGES,1
BA,33693,BELO CAMPO,3,0.5331826401446654,0.0799276672694394,0.4899077365283559,2.0412006699186307,PSD,50000006238,JOSÉ HENRIQUE SILVA TIGRE,1
BA,33715,BIRITINGA,2,0.6498876404494383,0.29977528089887645,0.5449326095190001,1.835089298257775,PDT,50000010196,ANTONIO CELSO AVELINO DE QUEIROZ,1
BA,33731,BOA NOVA,3,0.5147548258264921,0.0349456401153761,0.49521893537498973,2.0193088926270155,DEM,50000001758,ADONIAS DA ROCHA PIRES DE ALMEIDA,1
BA,33758,BOA VISTA DO TUPIM,2,0.5967334240715536,0.19346684814310716,0.5187147106652141,1.927841989901486,PSDB,50000036250,HELDER LOPES CAMPOS,1
BA,33774,BOM JESUS DA LAPA,3,0.7800336262411572,0.5799892142245344,0.6488671094056642,1.5411476179089416,PSD,50000031783,EURES RIBEIRO PEREIRA,1
BA,33782,BOM JESUS DA SERRA,2,0.5384036144578314,0.07680722891566266,0.5029496752068516,1.9882704956290567,PSD,50000006603,EDINALDO MEIRA SILVA,1
BA,33790,BONINAL,3,0.4445036642238508,0.015056628914057346,0.3978966897928585,2.5132151778407383,PTB,50000029973,AURELIO FAGUNDES DE SOUZA,1
BA,33804,BONITO,2,0.5071242849713988,0.014248569942797662,0.5001015108727074,1.999594038928096,PSD,50000033419,REINAN CEDRO DE OLIVEIRA,1
BA,33812,BOQUIRA,2,0.6290912111646453,0.25818242232929056,0.5333290815999101,1.8750149476194784,PSB,50000008797,LUCIANO DE OLIVEIRA E SILVA,1
BA,33839,BOTUPORÃ,2,0.5025660282888972,0.005132056577794419,0.5000131690023588,1.9999473253779092,DEM,50000012928,OTAVIANO JOAQUIM FILHO,1
BA,33855,BREJÕES,4,0.5022333158171308,0.00867052023121384,0.49585192531415256,2.0167311024686225,REDE,50000028794,ALESSANDRO RODRIGUES BRANDAO CORREIA,1
BA,33871,BREJOLÂNDIA,2,0.50385423966363,0.007708479327259932,0.5000297103267693,1.999881165754131,PR,50000036512,GILMAR RIBEIRO DA SILVA,1
BA,33898,BROTAS DE MACAÚBAS,2,0.52784302887937,0.05568605775873986,0.5015504685143549,1.993817298111803,PT,50000010490,LITERCILIO NUNES DE OLIVEIRA JUNIOR,1
BA,33910,BRUMADO,3,0.6916916607402368,0.3921029034352679,0.5682668081505888,1.7597367744466317,PSB,50000013136,EDUARDO LIMA VASCONCELOS,1
BA,33936,BUERAREMA,6,0.5859503227924281,0.3345004923952293,0.41628902157809494,2.4021772090196767,PSDB,50000039957,VINICIUS IBRANN DANTAS ANDRADE OLIVEIRA,1
BA,33952,CAATIBA,3,0.5242342645573881,0.15382026253786601,0.42312708476339383,2.3633561547098423,PR,50000006147,MARIA TANIA RIBEIRO SOUSA,1
BA,33960,CABACEIRAS DO PARAGUAÇU,2,0.5004384042086804,0.0008768084173607638,0.5000003843965003,1.999998462415181,PTB,50000002361,ABEL SILVA DOS SANTOS,1
BA,33979,CACHOEIRA,3,0.6259517933098776,0.29165572651367955,0.505149740449406,1.9796110339685635,PSDB,50000018397,FERNANDO ANTONIO DA SILVA PEREIRA,1
BA,33995,CACULÉ,2,0.5044406357120599,0.008881271424119708,0.5000394384910545,1.9998422584779574,DEM,50000013411,JOSÉ ROBERTO NEVES,1
BA,34010,CAEM,2,0.5137211855104281,0.027442371020856227,0.5003765418636231,1.9984949659621503,PMDB,50000001607,GILBERTO FERREIRA MATOS,1
BA,34029,CAETANOS,2,0.6473538339712287,0.2947076679424574,0.5434263047720409,1.840175919381534,PC do B,50000002497,PAULO ALVES DOS REIS,1
BA,34037,CAETITÉ,3,0.4552850716268385,0.06693679609482178,0.3825494096756898,2.6140414145397854,PSB,50000003572,ALDO RICARDO CARDOSO GONDIM,1
BA,34053,CAFARNAUM,2,0.5011892303301303,0.0023784606602606506,0.5000028285375562,1.9999886859137799,PR,50000002610,SUELI FERNANDES DE SOUZA NOVAIS,1
BA,34070,CAIRU,2,0.5143830092302177,0.028766018460435472,0.5004137419090331,1.9983464006905378,PSD,50000007693,FERNANDO ANTONIO DOS SANTOS BRITO,1
BA,34096,CALDEIRÃO GRANDE,2,0.508298755186722,0.01659751037344398,0.5001377386752983,1.999449197032549,PDT,50000001495,CANDIDO PEREIRA DA GUIRRA FILHO,1
BA,34118,CAMACÃ,5,0.42022835982101525,0.060870236074679784,0.32733496017140157,3.0549746335569306,PSD,50000007025,OZIEL RODRIGUES DA CRUZ BASTOS,1
BA,34134,CAMAÇARI,4,0.6084482489248505,0.24353060167254603,0.5038941215857335,1.9845438896033203,DEM,50000002163,ANTONIO ELINALDO ARAUJO DA SILVA,1
BA,34150,CAMAMU,7,0.2633924455235578,0.03503703476042658,0.2104777504059015,4.75109600930038,PT,50000033312,IONA QUEIROZ NASCIMENTO,1
BA,34177,CAMPO ALEGRE DE LOURDES,3,0.6276317428678211,0.27912046841908555,0.5159508686959388,1.9381690402566647,PC do B,50000029479,ENILSON MARCELO RODRIGUES DA SILVA,1
BA,34193,CAMPO FORMOSO,2,0.522348838351589,0.044697676703177924,0.5009989411513309,1.996012202544639,PSD,50000001821,ROSANGELA MARIA MONTEIRO DE MENEZES,1
BA,34215,CANÁPOLIS,2,0.624550812131666,0.24910162426333193,0.5310258096053151,1.8831476397413713,PR,50000019495,MYRIAM GONÇALVES TEIXEIRA DE OLIVEIRA,1
BA,34231,CANARANA,4,0.48865124399825405,0.2468354430379747,0.33374563797816803,2.9962938423944734,PR,50000026407,EZENIVALDO ALVES DOURADO,1
BA,34258,CANAVIEIRAS,3,0.3686890114552397,0.03388084126310681,0.33594201928629724,2.97670414116246,PPS,50000020408,CLOVIS ROBERTO ALMEIDA DE SOUZA,1
BA,34274,CANDEAL,2,0.5710283454185893,0.1420566908371786,0.5100900517058049,1.9604381552940995,DEM,50000020204,EVERTON PEREIRA CERQUEIRA,1
BA,34290,CANDEIAS,2,0.5218423260286866,0.04368465205737321,0.5009541744126869,1.9961905720665747,PP,50000011297,PITAGORAS ALVES DA SILVA IBIAPINA,1
BA,34312,CANDIBA,3,0.6198017545858494,0.24370513842998748,0.5256197030341597,1.9025161998826565,PSD,50000024101,JARBAS HENRIQUE MARTINS OLIVEIRA,1
BA,34339,CÂNDIDO SALES,3,0.5452060706322377,0.09228224124289724,0.5023931519568783,1.990472991331364,PRP,50000005089,ELAINE PONTES DE OLIVEIRA,1
BA,34355,CANSANÇÃO,3,0.5140210190765553,0.056034268067938486,0.47475303708753375,2.1063582997482175,PR,50000036780,PAULO HENRIQUE PASSOS ANDRADE,1
BA,34363,CARAÍBAS,3,0.5293938005802412,0.06779661016949146,0.49341092453121455,2.026708267454944,PSD,50000027317,JONES COELHO DIAS,1
BA,34371,CARAVELAS,4,0.6395036577460876,0.3028058153532735,0.5226742647586121,1.9132374930719658,PMDB,50000030496,SÍLVIO RAMALHO DA SILVA,1
BA,34398,CARDEAL DA SILVA,3,0.5955596669750232,0.2157261794634598,0.4995702920087184,2.0017203104274026,PTN,50000030299,MARIANE MERCURI DE SANTANA ALMEIDA OLIVEIRA,1
BA,34410,CARINHANHA,3,0.5199097505945485,0.04927129703030675,0.4918960391812504,2.032949892551436,PDT,50000033437,GERALDO PEREIRA COSTA,1
BA,34436,CASA NOVA,3,0.5390107212475633,0.12234405458089664,0.46610816267303523,2.1454247749389412,PSB,50000025050,WILKER OLIVEIRA TORRES,1
BA,34452,CASTRO ALVES,3,0.5806359209395588,0.1986250358063592,0.48446565014214643,2.064129829858095,PSDB,50000007162,THIANCLE DA SILVA ARAÚJO,1
BA,34479,CATOLÂNDIA,2,0.5186472819216182,0.03729456384323643,0.5006954422461287,1.9972220947608033,PT,50000018077,GILVAN  PIMENTEL ATAIDE,1
BA,34495,CATU,3,0.5526439404106831,0.23147899610790496,0.42448644389891377,2.3557878334464264,PT,50000020801,GERANILSON DANTAS REQUIÃO,1
BA,34509,CATURAMA,2,0.522429050961245,0.04485810192249007,0.5010061246540443,1.9959835834153166,PSD,50000027117,PAULO HUMBERTO NEVES MENDONCA,1
BA,34517,CENTRAL,3,0.5590436388375936,0.15890757119253573,0.4743049591180705,2.1083481856470874,PSD,50000018915,UILSON MONTEIRO DA SILVA,1
