key,id_municipio,id_municipio_tse
MG|BOM SUCESSO,3108008,41599
MG|IBITURUNA,3130002,45993
MG|CARMO DA MATA,3114006,42790
MG|SAO FRANCISCO DE PAULA,3161205,52230
MG|PIRACEMA,3150604,50113
MG|OLIVEIRA,3145604,49115
MG|PASSA TEMPO,3147709,49530
MG|CARMOPOLIS DE MINAS,3114501,42897
MG|PASSOS,3147907,49573
MG|PRATAPOLIS,3152907,50571
MG|ITAU DE MINAS,3133758,54453
MG|CASSIA,3115102,43010
MG|CLARAVAL,3116407,43273
MG|BOM JESUS DA PENHA,3107604,41513
MG|SAO JOAO BATISTA DO GLORIA,3162203,52434
MG|SAO JOSE DA BARRA,3162948,41645
MG|FORTALEZA DE MINAS,3126307,45250
MG|IBIRACI,3129707,45934
MG|CAPETINGA,3112406,42471
MG|DELFINOPOLIS,3121209,44237
MG|ALPINOPOLIS,3101904,40371
MG|CAPITOLIO,3112802,42552
MG|GUAXUPE,3128709,45730
MG|SAO PEDRO DA UNIAO,3163904,52779
MG|MUZAMBINHO,3144102,48810
MG|NOVA RESENDE,3145109,49018
MG|GUARANESIA,3128303,45659
MG|ARCEBURGO,3104106,40819
MG|JURUAIA,3136900,47376
MG|MONTE BELO,3143005,48593
MG|CABO VERDE,3109501,41890
MG|SAO TOMAS DE AQUINO,3165107,53015
MG|SAO SEBASTIAO DO PARAISO,3164704,52930
MG|ITAMOGI,3132909,46574
MG|MONTE SANTO DE MINAS,3143203,48631
MG|JACUI,3134806,46957
MG|CARMO DO RIO CLARO,3114402,42870
MG|MACHADO,3139003,47791
MG|FAMA,3125200,45039
MG|ALFENAS,3101607,40312
MG|CARVALHOPOLIS,3114709,42935
MG|AREADO,3104304,40851
MG|SERRANIA,3166907,53376
MG|POCO FUNDO,3151701,50334
MG|ALTEROSA,3102001,40398
MG|DIVISA NOVA,3122405,44474
MG|CONCEICAO DA APARECIDA,3117108,43419
MG|PARAGUACU,3147204,49433
MG|ELOI MENDES,3123601,44717
MG|MONSENHOR PAULO,3142601,48518
MG|VARGINHA,3170701,54135
MG|GUAPE,3128105,45616
MG|CAMPO DO MEIO,3111309,42250
MG|CAMPOS GERAIS,3111606,42315
MG|CARMO DA CACHOEIRA,3113909,42773
MG|SAO THOME DAS LETRAS,3165206,53031
MG|CAMPANHA,3110905,42170
MG|TRES CORACOES,3169307,53856
MG|SAO BENTO ABADE,3160801,52159
MG|BOA ESPERANCA,3107109,41416
MG|COQUEIRAL,3118700,43737
MG|SANTANA DA VARGEM,3158300,51659
MG|TRES PONTAS,3169406,53872
MG|ILICINEA,3130507,46094
MG|JACUTINGA,3134905,46973
MG|OURO FINO,3146008,49190
MG|INCONFIDENTES,3130606,46116
MG|ALBERTINA,3101409,40274
MG|MONTE SIAO,3143401,48674
MG|IBITIURA DE MINAS,3129905,45977
MG|CALDAS,3110301,42056
MG|BANDEIRA DO SUL,3105301,41050
MG|CAMPESTRE,3111002,42196
MG|SANTA RITA DE CALDAS,3159209,51837
MG|POCOS DE CALDAS,3151800,50350
MG|ANDRADAS,3102605,40517
MG|BOTELHOS,3108404,41670
MG|TOLEDO,3169109,53813
MG|CAMBUI,3110608,42110
MG|BORDA DA MATA,3108305,41653
MG|ITAPEVA,3133600,46710
MG|MUNHOZ,3143807,48755
MG|CAMANDUCAIA,3110509,42099
MG|ESTIVA,3124500,44890
MG|SENADOR AMARAL,3165578,40843
MG|TOCOS DO MOJI,3169059,42587
MG|ESPIRITO SANTO DO DOURADO,3124401,44873
MG|IPUIUNA,3131505,46299
MG|EXTREMA,3125101,45012
MG|POUSO ALEGRE,3152501,50490
MG|BUENO BRANDAO,3109105,41815
MG|BOM REPOUSO,3107901,41572
MG|CONGONHAL,3117900,43575
MG|CORREGO DO BOM JESUS,3119906,43974
MG|SENADOR JOSE BENTO,3165800,53155
MG|SAPUCAI MIRIM,3165404,53074
MG|GONCALVES,3127404,45470
MG|CORDISLANDIA,3119005,43796
MG|SAO GONCALO DO SAPUCAI,3162005,52396
MG|SILVIANOPOLIS,3167400,53473
MG|TURVOLANDIA,3169802,53953
MG|CACHOEIRA DE MINAS,3109709,41939
MG|NATERCIA,3144409,48879
MG|CONCEICAO DOS OUROS,3117801,43559
MG|SAO JOAO DA MATA,3162302,52450
MG|CAREACU,3113602,42714
MG|SAO SEBASTIAO DA BELA VISTA,3164407,52876
MG|SANTA RITA DO SAPUCAI,3159605,51918
MG|HELIODORA,3129202,45837
MG|PEDRALVA,3149101,49816
MG|CONCEICAO DAS PEDRAS,3117207,43435
MG|SAO JOSE DO ALEGRE,3163201,52639
MG|CAMBUQUIRA,3110707,42137
MG|JESUANIA,3135902,47171
MG|SAO SEBASTIAO DO RIO VERDE,3164902,52973
MG|POUSO ALTO,3152600,50512
MG|LAMBARI,3137809,47554
MG|SAO LOURENCO,3163706,52736
MG|OLIMPIO NORONHA,3145505,49093
MG|SOLEDADE DE MINAS,3167806,53554
MG|CARMO DE MINAS,3114105,42811
MG|PASSA QUATRO,3147600,49514
MG|CONCEICAO DO RIO VERDE,3117702,43532
MG|ALAGOA,3101300,40258
MG|ITAMONTE,3133006,46590
MG|ITANHANDU,3133105,46612
MG|CAXAMBU,3115508,43095
MG|BAEPENDI,3104908,40975
MG|LIBERDADE,3138500,47694
MG|ANDRELANDIA,3102803,40550
MG|ARANTINA,3103603,40711
MG|BOM JARDIM DE MINAS,3107505,41491
MG|BOCAINA DE MINAS,3107208,41432
MG|PASSA VINTE,3147808,49557
MG|SAO VICENTE DE MINAS,3165305,53058
MG|CARVALHOS,3114808,42951
MG|SERITINGA,3166402,53279
MG|AIURUOCA,3101201,40231
MG|SERRANOS,3167004,53392
MG|MINDURI,3141900,48372
MG|CRUZILIA,3120805,44156
MG|CONSOLACAO,3118502,43699
MG|WENCESLAU BRAZ,3172202,54216
MG|PIRANGUCU,3150901,50172
MG|MARIA DA FE,3139904,47970
MG|PIRANGUINHO,3151008,50199
MG|ITAJUBA,3132404,46477
MG|DELFIM MOREIRA,3121100,44210
MG|MARMELOPOLIS,3140407,48070
MG|PARAISOPOLIS,3147303,49450
MG|BRAZOPOLIS,3108909,41777
MG|VIRGINIA,3171709,54356
MG|CRISTINA,3120508,44091
MG|DOM VICOSO,3122801,44555
MG|CARRANCAS,3114600,42919
MG|LUMINARIAS,3138708,47732
MG|INGAI,3130804,46159
MG|ITUTINGA,3134509,46892
MG|RIBEIRAO VERMELHO,3154705,50938
MG|ITUMIRIM,3134301,46850
MG|LAVRAS,3138203,47635
MG|NEPOMUCENO,3144607,48917
MG|IJACI,3130408,46078
MG|DORES DE CAMPOS,3123007,44598
MG|SANTANA DO GARAMBEU,3158706,51730
MG|CORONEL XAVIER CHAVES,3119708,43931
MG|SANTA CRUZ DE MINAS,3157336,41467
MG|SAO JOAO DEL REI,3162500,52493
MG|RITAPOLIS,3156106,51217
MG|PRADOS,3152709,50539
MG|MADRE DE DEUS DE MINAS,3139102,47813
MG|TIRADENTES,3168804,53759
MG|CONCEICAO DA BARRA DE MINAS,3115201,43036
MG|LAGOA DOURADA,3137403,47473
MG|RESENDE COSTA,3154200,50830
MG|NAZARENO,3144508,48895
MG|SAO TIAGO,3165008,52990
MG|PIEDADE DO RIO GRANDE,3150307,50059
MG|SENHORA DOS REMEDIOS,3166204,53236
MG|ALFREDO VASCONCELOS,3101631,40002
MG|ANTONIO CARLOS,3102902,40576
MG|DESTERRO DO MELO,3121506,44296
MG|SANTA BARBARA DO TUGURIO,3157302,51454
MG|BARBACENA,3105608,41114
MG|IBERTIOGA,3129400,45870
MG|BARROSO,3105905,41173
MG|RESSAQUINHA,3154408,50873
MG|CARANAIBA,3113107,42617
MG|CARANDAI,3113206,42633
MG|CAPELA NOVA,3112208,42439
MG|RAUL SOARES,3154002,50792
MG|VERMELHO NOVO,3171154,42560
MG|PONTE NOVA,3152105,50415
MG|RIO CASCA,3154903,50970
MG|DOM SILVERIO,3122702,44539
MG|SERICITA,3166303,53252
MG|SEM PEIXE,3165560,40827
MG|ORATORIOS,3145851,41220
MG|BARRA LONGA,3105707,41130
MG|ACAIACA,3100401,40070
MG|GUARACIABA,3128204,45632
MG|SAO PEDRO DOS FERROS,3164001,52795
MG|PIEDADE DE PONTE NOVA,3150208,50032
MG|SANTO ANTONIO DO GRAMA,3160108,52019
MG|SANTA CRUZ DO ESCALVADO,3157401,51470
MG|RIO DOCE,3155009,50997
MG|JEQUERI,3135506,47090
MG|URUCANIA,3170503,54097
MG|ALTO JEQUITIBA,3153509,50695
MG|ALTO CAPARAO,3102050,41661
MG|ABRE CAMPO,3100302,40053
MG|DURANDE,3123528,40169
MG|MARTINS SOARES,3140530,41041
MG|LUISBURGO,3138674,40983
MG|CAPARAO,3112109,42412
MG|REDUTO,3154150,41424
MG|MANHUACU,3139409,47872
MG|LAJINHA,3137700,47538
MG|CHALE,3116001,43192
MG|SANTA MARGARIDA,3157906,51578
MG|SIMONESIA,3167608,53511
MG|MATIPO,3140902,48178
MG|SAO JOSE DO MANTIMENTO,3163607,52710
MG|CAPUTIRA,3112901,42579
MG|SANTANA DO MANHUACU,3158904,51772
MG|SAO JOAO DO MANHUACU,3162559,40720
MG|MANHUMIRIM,3139508,47899
MG|PEDRA BONITA,3148756,41327
MG|BRAS PIRES,3108701,41734
MG|AMPARO DO SERRA,3102506,40495
MG|COIMBRA,3116704,43338
MG|ERVALIA,3124005,44792
MG|PORTO FIRME,3152303,50458
MG|PRESIDENTE BERNARDES,3153103,50610
MG|VICOSA,3171303,54275
MG|SAO MIGUEL DO ANTA,3163805,52752
MG|CAJURI,3110202,42030
MG|TEIXEIRAS,3168507,53694
MG|CANAA,3111705,42331
MG|PEDRA DO ANTA,3148806,49751
MG|PAULA CANDIDO,3148301,49654
MG|ARAPONGA,3103702,40738
MG|ALTO RIO DOCE,3102100,40410
MG|CIPOTANEA,3116308,43257
MG|PIRANGA,3150802,50156
MG|RIO ESPERA,3155207,51039
MG|SENHORA DE OLIVEIRA,3166006,53198
MG|LAMIM,3137908,47570
MG|PATROCINIO DO MURIAE,3148202,49638
MG|EUGENOPOLIS,3124906,44970
MG|FERVEDOURO,3125952,40207
MG|ROSARIO DA LIMEIRA,3156452,40622
MG|BARAO DE MONTE ALTO,3105509,41092
MG|ANTONIO PRADO DE MINAS,3103108,40614
MG|MIRAI,3142205,48437
MG|VIEIRAS,3171402,54291
MG|MIRADOURO,3142106,48410
MG|SAO SEBASTIAO DA VARGEM ALEGRE,3164431,42340
MG|MURIAE,3143906,48771
MG|SAO FRANCISCO DO GLORIA,3161403,52272
MG|ORIZANIA,3145877,41246
MG|PEDRA DOURADA,3149002,49794
MG|DIVINO,3122009,44393
MG|ESPERA FELIZ,3124203,44830
MG|FARIA LEMOS,3125309,45055
MG|TOMBOS,3169208,53830
MG|CARANGOLA,3113305,42650
MG|CAIANA,3110103,42013
MG|PIRAUBA,3151305,50253
MG|DORES DO TURVO,3123304,44652
MG|RODEIRO,3156304,51250
MG|GUARANI,3128402,45675
MG|RIO POMBA,3155801,51152
MG|SAO GERALDO,3161502,52299
MG|SENADOR FIRMINO,3165701,53139
MG|UBA,3169901,53970
MG|DIVINESIA,3121902,44377
MG|GUIDOVAL,3128808,45756
MG|GUIRICEMA,3129004,45799
MG|TOCANTINS,3169000,53791
MG|VISCONDE DO RIO BRANCO,3172004,54410
MG|SILVEIRANIA,3167301,53457
MG|TABULEIRO,3167905,53570
MG|MERCES,3141603,48313
MG|ASTOLFO DUTRA,3104601,40916
MG|OLARIA,3145406,49077
MG|PIAU,3150109,50016
MG|PAIVA,3146602,49310
MG|BELMIRO BRAGA,3106101,41211
MG|RIO NOVO,3155405,51071
MG|CHACARA,3115904,43176
MG|CHIADOR,3116209,43230
MG|ARACITABA,3103306,40657
MG|JUIZ DE FORA,3136702,47333
MG|PEDRO TEIXEIRA,3149408,49875
MG|EWBANK DA CAMARA,3125002,44997
MG|GOIANA,3127388,42161
MG|SIMAO PEREIRA,3167509,53490
MG|CORONEL PACHECO,3119609,43915
MG|BIAS FORTES,3106804,41351
MG|SANTA BARBARA DO MONTE VERDE,3157278,41440
MG|SANTA RITA DE JACUTINGA,3159308,51853
MG|MATIAS BARBOSA,3140803,48151
MG|OLIVEIRA FORTES,3145703,49131
MG|RIO PRETO,3155900,51179
MG|LIMA DUARTE,3138609,47716
MG|SANTANA DO DESERTO,3158607,51713
MG|SANTOS DUMONT,3160702,52132
MG|MAR DE ESPANHA,3139805,47953
MG|GUARARA,3128501,45691
MG|MARIPA DE MINAS,3140209,48038
MG|ROCHEDO DE MINAS,3156205,51233
MG|DESCOBERTO,3121308,44253
MG|BICAS,3106903,41378
MG|SAO JOAO NEPOMUCENO,3162906,52574
MG|PEQUERI,3149507,49891
MG|SENADOR CORTES,3165602,53112
MG|SANTA RITA DE IBITIPOCA,3159407,51870
MG|LEOPOLDINA,3138401,47678
MG|RECREIO,3154101,50814
MG|PALMA,3146701,49336
MG|DONA EUSEBIA,3122900,44571
MG|ITAMARATI DE MINAS,3132602,46515
MG|CATAGUASES,3115300,43052
MG|LARANJAL,3138005,47597
MG|SANTANA DE CATAGUASES,3158409,51675
MG|ARGIRITA,3104403,40878
MG|VOLTA GRANDE,3172103,54437
MG|ESTRELA DALVA,3124609,44911
MG|SANTO ANTONIO DO AVENTUREIRO,3160009,51993
MG|PIRAPETINGA,3151107,50210
MG|ALEM PARAIBA,3101508,40290
ES|MANTENOPOLIS,3203304,56650
ES|ECOPORANGA,3202108,56413
ES|BARRA DE SAO FRANCISCO,3200904,56170
ES|AGUA DOCE DO NORTE,3200169,56022
ES|BOA ESPERANCA,3201001,56197
ES|SAO GABRIEL DA PALHA,3204708,56936
ES|AGUIA BRANCA,3200136,57991
ES|VILA VALERIO,3205176,56227
ES|NOVA VENECIA,3203908,56774
ES|VILA PAVAO,3205150,56081
ES|PANCAS,3204005,56790
ES|ALTO RIO NOVO,3200359,56065
ES|COLATINA,3201506,56294
ES|BAIXO GUANDU,3200805,56154
ES|GOVERNADOR LINDENBERG,3202256,56308
ES|MARILANDIA,3203353,57070
ES|SAO DOMINGOS DO NORTE,3204658,56006
ES|PONTO BELO,3204252,56200
ES|PINHEIROS,3204104,56812
ES|MUCURICI,3203601,56715
ES|MONTANHA,3203502,56693
ES|SAO MATEUS,3204906,56979
ES|PEDRO CANARIO,3204054,57150
ES|CONCEICAO DA BARRA,3201605,56316
ES|JAGUARE,3203056,57134
ES|FUNDAO,3202207,56430
ES|LINHARES,3203205,56634
ES|RIO BANANAL,3204351,57118
ES|JOAO NEIVA,3203130,56626
ES|SOORETAMA,3205010,56189
ES|ARACRUZ,3200607,56111
ES|IBIRACU,3202504,56499
ES|AFONSO CLAUDIO,3200102,56014
ES|CONCEICAO DO CASTELO,3201704,56332
ES|LARANJA DA TERRA,3203163,57916
ES|DOMINGOS MARTINS,3201902,56375
ES|MARECHAL FLORIANO,3203346,56103
ES|VENDA NOVA DO IMIGRANTE,3205069,57975
ES|BREJETUBA,3201159,56146
ES|ITARANA,3202900,56570
ES|SANTA TERESA,3204609,56910
ES|SANTA MARIA DE JETIBA,3204559,57932
ES|SANTA LEOPOLDINA,3204500,56898
ES|SAO ROQUE DO CANAA,3204955,56162
ES|ITAGUACU,3202702,56537
ES|VITORIA,3205309,57053
ES|VILA VELHA,3205200,57037
ES|VIANA,3205101,57010
ES|SERRA,3205002,56995
ES|CARIACICA,3201308,56251
ES|ALFREDO CHAVES,3200300,56057
ES|GUARAPARI,3202405,56472
ES|ANCHIETA,3200409,56073
ES|PIUMA,3204203,56839
ES|ICONHA,3202603,56510
ES|RIO NOVO DO SUL,3204401,56871
ES|IUNA,3203007,56596
ES|IRUPI,3202652,56049
ES|ALEGRE,3200201,56030
ES|DORES DO RIO PRETO,3202009,56391
ES|GUACUI,3202306,56456
ES|IBITIRAMA,3202553,56502
ES|IBATIBA,3202454,57096
ES|MUNIZ FREIRE,3203700,56731
ES|DIVINO DE SAO LOURENCO,3201803,56359
ES|MUQUI,3203809,56758
ES|VARGEM ALTA,3205036,57959
ES|JERONIMO MONTEIRO,3203106,56618
ES|ATILIO VIVACQUA,3200706,56138
ES|CASTELO,3201407,56278
ES|CACHOEIRO DE ITAPEMIRIM,3201209,56235
ES|MIMOSO DO SUL,3203403,56677
ES|SAO JOSE DO CALCADO,3204807,56952
ES|BOM JESUS DO NORTE,3201100,56219
ES|APIACA,3200508,56090
ES|PRESIDENTE KENNEDY,3204302,56855
ES|ITAPEMIRIM,3202801,56553
ES|MARATAIZES,3203320,56120
RJ|ITALVA,3302056,59293
RJ|VARRE SAI,3306156,58084
RJ|BOM JESUS DO ITABAPOANA,3300605,58114
RJ|NATIVIDADE,3303104,58610
RJ|ITAPERUNA,3302205,58432
RJ|PORCIUNCULA,3304102,58815
RJ|LAJE DO MURIAE,3302304,58459
RJ|SAO JOSE DE UBA,3305133,58343
RJ|APERIBE,3300159,58181
RJ|CAMBUCI,3300902,58173
RJ|SANTO ANTONIO DE PADUA,3304706,58939
RJ|ITAOCARA,3302106,58416
RJ|MIRACEMA,3303005,58599
RJ|CARDOSO MOREIRA,3301157,58068
RJ|SAO JOAO DA BARRA,3305000,58998
RJ|SAO FRANCISCO DE ITABAPOANA,3304755,58289
RJ|SAO FIDELIS,3304805,58955
RJ|CAMPOS DOS GOYTACAZES,3301009,58190
RJ|CONCEICAO DE MACABU,3301405,58270
RJ|MACAE,3302403,58475
RJ|QUISSAMA,3304151,58009
RJ|CARAPEBUS,3300936,58300
RJ|AREAL,3300225,58220
RJ|TRES RIOS,3306008,59196
RJ|COMENDADOR LEVY GASPARIAN,3300951,58165
RJ|PARAIBA DO SUL,3303708,58734
RJ|SAPUCAIA,3305406,59072
RJ|CORDEIRO,3301504,58297
RJ|CARMO,3301207,58238
RJ|CANTAGALO,3301108,58211
RJ|MACUCO,3302452,58386
RJ|DUAS BARRAS,3301603,58319
RJ|NOVA FRIBURGO,3303401,58670
RJ|SUMIDOURO,3305703,59137
RJ|BOM JARDIM,3300506,58092
RJ|TRAJANO DE MORAES,3305901,59170
RJ|SAO SEBASTIAO DO ALTO,3305307,59056
RJ|SANTA MARIA MADALENA,3304607,58912
RJ|SILVA JARDIM,3305604,59110
RJ|CASIMIRO DE ABREU,3301306,58254
RJ|RIO DAS OSTRAS,3304524,58203
RJ|SAQUAREMA,3305505,59099
RJ|SAO PEDRO DA ALDEIA,3305208,59030
RJ|IGUABA GRANDE,3301876,58262
RJ|ARRAIAL DO CABO,3300258,59277
RJ|ARMACAO DOS BUZIOS,3300233,58408
RJ|ARARUAMA,3300209,58033
RJ|CABO FRIO,3300704,58130
RJ|RIO CLARO,3304409,58874
RJ|VOLTA REDONDA,3306305,59250
RJ|BARRA MANSA,3300407,58076
RJ|PIRAI,3304003,58793
RJ|PINHEIRAL,3303955,58246
RJ|ITATIAIA,3302254,58440
RJ|QUATIS,3304128,58025
RJ|RESENDE,3304201,58831
RJ|PORTO REAL,3304110,58327
RJ|BARRA DO PIRAI,3300308,58050
RJ|RIO DAS FLORES,3304508,58890
RJ|VALENCA,3306107,59218
RJ|PARATY,3303807,58750
RJ|ANGRA DOS REIS,3300100,58017
RJ|PARACAMBI,3303609,58718
RJ|ENGENHEIRO PAULO DE FRONTIN,3301801,58351
RJ|MENDES,3302809,58556
RJ|PATY DO ALFERES,3303856,59315
RJ|MIGUEL PEREIRA,3302908,58572
RJ|VASSOURAS,3306206,59234
RJ|SAO JOSE DO VALE DO RIO PRETO,3305158,59331
RJ|PETROPOLIS,3303906,58777
RJ|TERESOPOLIS,3305802,59153
RJ|RIO BONITO,3304300,58858
RJ|CACHOEIRAS DE MACACU,3300803,58157
RJ|MANGARATIBA,3302601,58513
RJ|ITAGUAI,3302007,58394
RJ|SEROPEDICA,3305554,58424
RJ|NILOPOLIS,3303203,58637
RJ|BELFORD ROXO,3300456,58041
RJ|GUAPIMIRIM,3301850,58106
RJ|SAO JOAO DE MERITI,3305109,59013
RJ|QUEIMADOS,3304144,58122
RJ|NOVA IGUACU,3303500,58696
RJ|NITEROI,3303302,58653
RJ|TANGUA,3305752,58360
RJ|MESQUITA,3302858,58467
RJ|JAPERI,3302270,58149
RJ|DUQUE DE CAXIAS,3301702,58335
RJ|MAGE,3302502,58491
RJ|ITABORAI,3301900,58378
RJ|RIO DE JANEIRO,3304557,60011
RJ|MARICA,3302700,58530
RJ|SAO GONCALO,3304904,58971
SP|PALMEIRA D OESTE,3535200,68055
SP|SANTA SALETE,3547650,62200
SP|MARINOPOLIS,3529104,66834
SP|ASPASIA,3503950,61522
SP|DIRCE REIS,3513850,61123
SP|SANTA ALBERTINA,3545704,70157
SP|URANIA,3555802,72176
SP|VITORIA BRASIL,3556958,62227
SP|APARECIDA D OESTE,3502606,61514
SP|JALES,3524808,65978
SP|MESOPOLIS,3529658,61964
SP|POPULINA,3540408,69094
SP|SAO FRANCISCO,3549003,70815
SP|PARANAPUA,3535903,68195
SP|PONTALINDA,3540259,61808
SP|DOLCINOPOLIS,3514205,63851
SP|SANTANA DA PONTE PENSA,3547205,70459
SP|TRES FRONTEIRAS,3554904,71994
SP|NOVA CANAA PAULISTA,3532843,61425
SP|SANTA RITA D OESTE,3547403,70491
SP|SANTA CLARA D OESTE,3546108,70238
SP|SANTA FE DO SUL,3546603,70335
SP|RUBINEIA,3544509,69914
SP|TURMALINA,3555307,72079
SP|INDIAPORA,3520707,65153
SP|PEDRANOPOLIS,3536901,68390
SP|OUROESTE,3534757,62383
SP|MIRA ESTRELA,3530003,67016
SP|ESTRELA D OESTE,3515202,64050
SP|MACEDONIA,3528205,66656
SP|MERIDIANO,3529609,66931
SP|FERNANDOPOLIS,3515509,64114
SP|SAO JOAO DAS DUAS PONTES,3549201,70858
SP|GUARANI D OESTE,3518008,64610
SP|PARISI,3536257,61824
SP|AMERICO DE CAMPOS,3501806,61352
SP|VOTUPORANGA,3557105,72451
SP|CARDOSO,3510708,63150
SP|COSMORAMA,3512902,63592
SP|VALENTIM GENTIL,3556107,72230
SP|PONTES GESTAL,3540309,69078
SP|ALVARES FLORENCE,3501202,61239
SP|RIOLANDIA,3544202,69850
SP|ZACARIAS,3557154,61921
SP|MIRASSOLANDIA,3530409,67091
SP|CEDRAL,3511300,63274
SP|BALSAMO,3504800,61956
SP|PAULO DE FARIA,3536604,68330
SP|NOVA GRANADA,3533007,67610
SP|NOVA ALIANCA,3532801,67571
SP|POTIRENDABA,3540804,69175
SP|UBARANA,3555356,61468
SP|ONDA VERDE,3534005,67814
SP|ICEM,3519808,64971
SP|IPIGUA,3521150,62243
SP|JACI,3524501,65919
SP|MIRASSOL,3530300,67075
SP|ORINDIUVA,3534203,67857
SP|ADOLFO,3500204,61034
SP|ALTAIR,3500907,61174
SP|JOSE BONIFACIO,3525706,66150
SP|TANABI,3553401,71692
SP|BADY BASSITT,3504602,61913
SP|MENDONCA,3529500,66915
SP|SAO JOSE DO RIO PRETO,3549805,70971
SP|GUAPIACU,3517505,64513
SP|PLANALTO,3539608,68934
SP|IBIRA,3519402,64890
SP|PALESTINA,3535002,68012
SP|UCHOA,3555604,72133
SP|OLIMPIA,3533908,67792
SP|GUARACI,3517901,64599
SP|ARIRANHA,3503703,61735
SP|CATANDUVA,3511102,63231
SP|TABAPUA,3552601,71536
SP|EMBAUBA,3514957,61182
SP|ELISIARIO,3514924,61760
SP|PINDORAMA,3538105,68632
SP|PARAISO,3535705,68152
SP|NOVAIS,3533254,61409
SP|CATIGUA,3511201,63258
SP|SANTA ADELIA,3545605,70130
SP|PALMARES PAULISTA,3535101,68039
SP|SEVERINIA,3551900,71390
SP|CAJOBI,3509304,62871
SP|AURIFLAMA,3504206,61832
SP|MAGDA,3528304,66672
SP|NOVA CASTILHO,3532868,62367
SP|GASTAO VIDIGAL,3516804,64378
SP|GENERAL SALGADO,3516903,64394
SP|GUZOLANDIA,3518909,64793
SP|NOVA LUZITANIA,3533304,67679
SP|FLOREAL,3515905,64190
SP|SAO JOAO DE IRACEMA,3549250,61883
SP|MONCOES,3531001,67210
SP|MACAUBAL,3528106,66630
SP|NIPOA,3532702,67555
SP|MONTE APRAZIVEL,3531407,67296
SP|POLONI,3539905,68993
SP|UNIAO PAULISTA,3555703,72150
SP|NEVES PAULISTA,3532504,67512
SP|SEBASTIANOPOLIS DO SUL,3551306,71277
SP|NHANDEARA,3532603,67539
SP|SALES,3544806,69973
SP|IRAPUA,3521507,65315
SP|NOVO HORIZONTE,3533502,67717
SP|URUPES,3556008,72214
SP|MARAPOAMA,3528858,61867
SP|ITAJOBI,3521903,65390
SP|COLOMBIA,3512100,63436
SP|BARRETOS,3505500,62090
SP|COLINA,3512001,63410
SP|GUAIRA,3517406,64491
SP|JABORANDI,3524204,65854
SP|IPUA,3521309,65277
SP|NUPORANGA,3533601,67733
SP|SALES OLIVEIRA,3544905,69990
SP|ORLANDIA,3534302,67873
SP|MORRO AGUDO,3531902,67393
SP|SAO JOAQUIM DA BARRA,3549409,70890
SP|MIGUELOPOLIS,3529708,66958
SP|ARAMINA,3503000,61590
SP|ITUVERAVA,3524105,65838
SP|GUARA,3517703,64556
SP|IGARAPAVA,3520103,65030
SP|BURITIZAL,3508207,62650
SP|RIBEIRAO CORRENTE,3543105,69639
SP|PEDREGULHO,3537008,68411
SP|CRISTAIS PAULISTA,3513207,63657
SP|RESTINGA,3542701,69558
SP|FRANCA,3516200,64254
SP|SAO JOSE DA BELA VISTA,3549508,70912
SP|ITIRAPUA,3523701,65757
SP|JERIQUARA,3525409,66095
SP|PATROCINIO PAULISTA,3536307,68276
SP|RIFAINA,3543600,69736
SP|FERNANDO PRESTES,3515608,64130
SP|PIRANGI,3539004,68810
SP|VISTA ALEGRE DO ALTO,3556909,72419
SP|JABOTICABAL,3524303,65870
SP|PITANGUEIRAS,3539509,68918
SP|GUARIBA,3518602,64734
SP|SANTA ERNESTINA,3546504,70319
SP|MONTE ALTO,3531308,67270
SP|VIRADOURO,3556800,72397
SP|MONTE AZUL PAULISTA,3531506,67318
SP|BEBEDOURO,3506102,62219
SP|TAIUVA,3553203,71650
SP|TAIACU,3553104,71633
SP|TERRA ROXA,3554409,71897
SP|TAQUARAL,3553658,62260
SP|TAQUARITINGA,3553708,71757
SP|CANDIDO RODRIGUES,3510104,63037
SP|SAO SIMAO,3550902,71196
SP|SERRA AZUL,3551405,71293
SP|RIBEIRAO PRETO,3543402,69698
SP|DUMONT,3514601,63932
SP|CRAVINHOS,3513108,63630
SP|JARDINOPOLIS,3525102,66036
SP|SERRANA,3551504,71315
SP|SANTA ROSA DE VITERBO,3547601,70530
SP|BRODOWSKI,3507803,62570
SP|LUIS ANTONIO,3527603,66532
SP|SERTAOZINHO,3551702,71358
SP|PRADOPOLIS,3540903,69191
SP|PONTAL,3540200,69051
SP|BARRINHA,3505609,62111
SP|GUATAPARA,3518859,61107
SP|SANTA RITA DO PASSA QUATRO,3547502,70513
SP|CAJURU,3509403,62898
SP|SANTO ANTONIO DA ALEGRIA,3547908,70599
SP|ALTINOPOLIS,3501004,61190
SP|BATATAIS,3505906,62170
SP|CASSIA DOS COQUEIROS,3510906,63193
SP|SANTA CRUZ DA ESPERANCA,3546256,62189
SP|MURUTINGA DO SUL,3532108,67431
SP|ITAPURA,3523008,65617
SP|ANDRADINA,3502101,61417
SP|GUARACAI,3517802,64572
SP|CASTILHO,3511003,63215
SP|ILHA SOLTEIRA,3520442,61204
SP|PEREIRA BARRETO,3537404,68497
SP|MIRANDOPOLIS,3530102,67032
SP|SUD MENNUCCI,3552304,71471
SP|NOVA INDEPENDENCIA,3533205,67652
SP|SUZANAPOLIS,3552551,61301
SP|ARACATUBA,3502804,61557
SP|VALPARAISO,3556305,72273
